787	882	63	5
8	364	73	3
292	364	28	5
373	386	38	3
808	23	16	5
391	425	34	4
171	31	2	4
319	232	61	5
960	296	62	4
955	797	65	4
311	425	13	5
782	799	44	3
916	458	18	4
1	470	23	2
208	758	38	5
583	381	33	1
431	588	79	5
692	758	29	1
171	186	52	4
165	681	42	2
78	82	88	4
359	335	42	4
139	563	73	3
278	570	74	4
373	524	64	4
27	895	7	4
853	465	64	3
474	262	7	5
876	755	17	2
114	201	43	4
811	496	70	4
271	135	24	4
573	114	38	4
579	770	46	5
857	52	60	5
743	106	13	1
227	184	84	2
973	120	52	2
464	53	82	5
444	805	18	4
329	967	52	4
330	459	14	4
696	154	82	3
372	468	13	5
27	827	79	4
468	135	33	3
78	893	48	5
523	768	32	3
915	856	11	4
942	335	76	4
226	522	39	3
491	258	62	3
811	492	76	5
808	521	16	3
336	240	30	2
830	490	29	5
415	770	60	4
213	264	43	4
197	180	85	5
532	896	63	4
286	769	38	4
810	116	63	4
31	482	2	4
197	824	44	4
278	726	52	4
648	804	65	5
806	614	31	4
487	282	69	3
359	557	65	4
715	6	3	4
378	448	41	4
214	482	19	5
965	973	33	4
438	148	47	3
114	705	53	5
52	771	63	4
168	239	56	4
830	738	29	4
487	677	7	4
27	82	30	4
364	172	73	4
403	485	62	3
203	19	79	5
647	103	13	4
204	187	45	3
438	773	12	4
364	964	51	4
354	887	2	4
567	435	66	4
725	504	77	5
464	180	84	5
784	232	3	4
592	112	42	4
468	729	3	4
8	459	33	3
1	808	20	3
783	610	47	5
729	457	67	3
51	362	11	3
319	116	53	3
720	161	32	4
868	813	9	5
31	982	57	4
634	597	35	5
303	116	3	3
532	295	16	4
892	160	15	5
371	915	85	4
391	910	32	5
338	829	29	2
922	127	12	5
444	36	62	3
722	451	36	5
114	328	14	4
696	19	82	5
57	887	27	3
52	79	16	3
779	975	63	1
457	147	11	3
810	31	32	4
424	706	42	3
99	888	85	5
137	235	15	4
422	250	5	4
803	457	25	4
336	793	30	4
97	779	5	3
356	369	61	5
523	546	57	4
431	930	14	2
227	951	8	4
452	790	37	3
45	322	32	3
208	791	28	4
124	740	38	5
783	574	25	4
102	174	1	4
706	351	62	4
868	687	80	5
339	742	67	3
121	497	24	4
278	781	77	2
373	168	60	3
290	633	70	4
406	173	12	4
308	386	18	2
826	202	51	5
391	702	39	3
523	849	32	2
491	67	62	3
984	448	56	4
251	877	52	5
168	705	38	5
513	692	53	5
326	871	61	5
983	106	36	3
676	49	25	5
332	38	2	4
330	80	45	4
676	125	10	2
82	467	6	3
606	142	45	4
176	381	22	4
226	283	4	2
266	114	60	5
430	91	4	5
305	525	38	5
830	665	29	4
811	550	38	4
391	550	39	4
714	134	67	3
333	63	85	3
473	482	60	3
305	913	52	1
200	930	19	4
339	99	14	5
644	856	57	3
787	128	70	3
336	551	55	5
121	641	24	4
165	212	4	2
380	473	28	3
840	232	18	2
391	528	34	5
403	120	35	3
304	199	20	2
423	190	53	5
52	538	53	3
391	437	25	4
528	124	85	4
468	524	5	5
192	139	63	4
176	358	57	5
465	502	60	4
868	729	9	4
142	771	68	5
32	524	34	4
391	18	60	5
829	431	38	4
52	319	60	3
315	103	31	5
384	692	64	4
165	312	9	3
308	917	53	4
130	861	20	3
888	524	35	4
821	474	28	2
602	697	80	2
278	503	18	4
86	931	30	5
868	321	17	3
998	322	66	5
935	295	12	3
171	550	61	1
415	936	60	3
328	564	57	3
676	846	28	3
715	522	39	4
387	702	38	4
293	546	27	3
923	209	86	5
968	299	66	5
45	638	48	5
289	747	18	2
909	475	67	3
114	753	16	4
354	325	24	2
676	131	25	5
171	232	32	4
52	338	20	3
438	773	24	4
449	823	61	2
676	21	14	3
391	275	82	2
463	223	59	4
203	64	19	1
743	892	14	4
149	888	64	2
286	22	61	5
114	873	5	5
8	679	69	5
97	201	24	5
52	556	65	2
875	823	29	3
31	111	64	4
358	663	27	4
208	116	33	4
706	82	52	3
373	287	38	4
464	79	79	5
373	515	20	3
110	493	31	4
820	793	38	5
958	882	31	5
431	175	58	5
58	290	60	5
887	564	47	4
951	451	90	5
209	492	20	4
244	244	2	5
441	957	1	4
455	166	48	4
494	63	33	4
795	809	18	4
403	212	63	5
957	93	65	5
208	152	19	3
474	563	55	3
487	570	54	3
339	297	54	5
28	492	36	5
32	709	54	5
455	544	43	4
667	75	23	5
821	822	28	5
487	193	8	4
527	496	46	4
384	79	53	4
227	449	64	4
165	135	38	2
74	818	29	5
168	856	69	3
810	269	6	4
724	63	7	3
523	804	60	4
137	988	39	4
369	965	31	5
787	923	24	2
582	180	18	5
137	504	39	5
201	482	53	2
887	303	19	2
782	241	18	4
917	386	6	5
888	301	1	3
585	456	17	4
315	116	15	5
532	465	51	3
192	997	46	4
44	63	46	3
182	564	46	3
763	728	31	4
439	418	60	4
634	15	38	5
192	242	12	3
983	964	24	5
344	583	8	4
361	692	9	5
431	699	84	2
31	791	56	5
8	818	41	3
8	9	46	3
354	753	22	4
373	149	47	2
164	512	13	4
474	34	43	4
729	83	41	4
474	326	55	5
364	372	9	3
530	138	63	5
310	629	6	5
45	249	33	3
888	965	1	5
203	301	57	3
52	370	52	3
507	714	10	5
984	301	28	5
779	888	57	1
114	853	2	4
183	193	63	5
391	251	3	3
285	434	39	4
838	560	55	2
403	14	19	2
308	461	70	4
512	351	28	4
717	296	33	4
13	175	11	4
27	972	87	5
817	388	45	5
714	126	7	3
923	489	86	5
966	986	62	4
310	808	64	4
969	303	4	5
423	939	12	4
783	930	70	4
921	738	19	4
102	157	6	3
806	508	38	5
113	112	15	3
516	599	7	4
333	244	41	4
63	965	14	4
308	335	80	4
860	280	62	3
116	337	52	4
615	500	23	4
158	463	20	5
894	239	36	4
814	767	42	4
424	451	61	4
457	661	13	5
114	144	6	5
468	564	62	5
86	292	30	4
380	177	35	3
364	570	25	4
696	782	78	5
278	563	68	2
803	546	57	4
431	364	73	3
320	487	16	5
444	185	80	4
220	9	54	3
591	851	25	5
965	887	10	4
473	818	17	5
168	116	44	5
523	15	3	5
8	455	22	3
269	79	15	5
226	110	28	4
874	180	41	4
31	871	25	4
323	546	61	5
121	673	43	4
319	875	25	3
965	117	33	1
717	283	31	2
213	132	66	4
305	550	19	4
648	731	16	4
694	609	5	4
387	53	38	2
45	52	65	4
168	392	47	4
915	52	53	4
442	79	52	4
532	297	64	4
892	564	15	5
266	714	6	4
431	383	68	3
960	624	31	5
45	935	57	4
438	170	2	5
308	771	57	5
14	840	62	1
806	353	45	5
423	699	16	5
885	295	4	5
599	180	43	4
532	485	3	3
464	841	84	2
38	673	61	4
782	688	52	2
468	623	61	5
894	513	66	5
290	687	18	1
303	153	42	5
595	690	67	3
407	114	53	5
97	570	56	4
506	392	57	4
391	381	13	4
473	818	4	5
37	126	7	4
131	699	76	4
219	139	61	4
857	294	54	3
75	52	63	4
391	180	26	4
725	269	77	4
600	659	53	2
503	91	38	5
210	312	17	2
500	261	75	4
93	6	68	4
36	301	4	4
95	683	69	4
403	851	17	1
983	970	51	1
226	247	36	5
7	94	7	3
78	962	77	2
363	640	5	3
783	457	25	4
139	447	67	4
315	673	42	4
868	27	80	5
377	336	61	2
463	38	79	3
811	174	55	4
58	161	20	4
263	27	55	5
380	316	33	3
37	197	46	4
391	250	23	4
381	83	59	4
139	63	76	5
595	923	67	4
532	422	1	3
78	575	92	2
438	170	1	2
424	249	35	1
806	392	46	3
308	533	73	4
431	293	82	5
121	129	57	5
810	418	4	4
136	692	47	4
782	564	37	2
512	307	39	4
373	111	3	3
185	212	9	5
599	292	43	4
512	434	28	4
499	715	33	4
319	382	64	4
415	67	60	4
468	322	33	3
374	714	27	4
373	681	33	3
888	564	61	4
176	161	6	4
979	359	20	5
283	227	28	5
236	458	52	4
424	753	46	3
983	705	18	5
124	293	19	5
173	766	62	4
428	312	45	5
448	936	29	5
358	564	32	3
554	152	37	4
539	111	47	5
271	661	57	5
430	20	15	5
364	191	52	3
32	386	54	5
665	361	1	4
802	370	6	5
692	164	39	4
768	813	37	5
51	281	51	4
984	640	15	4
336	755	76	3
956	919	36	5
58	241	63	3
983	964	57	2
504	841	3	3
82	281	52	5
581	288	62	5
270	869	38	1
356	705	31	4
184	683	28	3
890	303	43	4
889	699	60	4
804	508	23	5
197	63	22	5
38	492	47	4
591	116	25	5
293	126	66	4
763	649	45	5
97	588	61	3
831	70	10	4
959	758	2	4
266	624	4	3
444	116	61	4
8	127	23	4
500	957	53	4
449	789	63	3
173	729	33	5
722	67	45	4
411	216	12	4
915	512	13	4
782	725	54	3
142	559	67	2
219	212	28	4
142	334	85	3
308	114	18	3
554	254	1	4
372	161	62	5
814	418	28	5
121	938	24	5
514	466	81	4
784	714	60	4
100	418	36	3
210	116	24	5
824	427	29	4
333	55	48	3
403	656	13	4
695	317	55	4
70	348	62	4
333	961	22	4
513	724	11	4
31	930	18	2
635	564	47	5
110	696	66	5
676	779	10	3
871	216	84	5
8	296	9	4
783	434	11	4
31	99	14	5
377	690	32	5
430	498	42	4
208	303	64	3
27	232	44	4
149	297	33	5
208	734	52	2
168	75	10	3
31	569	35	4
463	150	79	3
89	705	24	5
356	848	36	4
164	449	65	4
1	401	1	2
373	709	29	5
966	706	62	5
602	657	53	4
692	673	80	4
783	38	32	4
423	816	61	4
899	492	63	5
168	687	4	4
75	63	42	4
244	133	14	4
31	232	2	4
232	848	72	3
51	997	18	5
444	622	80	4
168	567	25	4
429	994	3	4
403	629	60	4
636	164	65	4
782	818	8	5
783	982	6	5
108	725	47	1
314	335	10	2
811	945	5	4
395	250	1	4
142	144	69	4
213	378	53	2
397	14	9	5
487	504	69	5
430	691	36	4
469	23	47	4
391	878	53	3
114	340	31	4
27	442	68	5
330	36	33	4
387	609	53	5
695	597	6	2
909	205	80	2
391	735	82	4
57	139	44	4
415	673	66	3
873	36	55	4
783	364	51	4
213	61	31	2
244	564	80	3
171	789	24	4
801	691	36	5
720	881	1	4
913	493	63	4
403	120	3	4
189	896	9	4
45	611	22	2
152	63	7	5
424	734	42	3
354	244	51	4
769	708	31	4
556	305	52	5
339	709	55	4
430	347	42	4
438	688	18	3
354	36	44	3
438	964	32	4
888	951	47	4
110	971	66	5
22	590	20	5
639	367	22	4
985	56	80	4
121	405	24	4
354	264	69	4
569	344	61	3
27	920	29	4
539	72	20	5
737	264	76	4
364	629	19	5
1	910	4	4
437	577	42	5
27	8	54	4
500	79	34	3
38	257	29	5
531	53	33	5
782	124	40	4
892	139	15	2
444	987	63	3
189	195	17	5
616	846	64	4
532	480	32	4
176	638	27	4
783	157	12	4
127	425	33	5
180	709	61	2
302	364	11	4
806	80	31	4
17	106	47	5
706	212	64	4
810	432	6	4
955	516	68	2
446	78	9	4
452	465	55	2
424	180	24	3
430	781	56	4
452	732	69	1
92	481	24	4
268	738	31	5
208	795	52	2
943	107	27	3
114	884	31	4
308	516	80	3
465	714	31	3
523	53	57	4
966	872	29	5
431	83	2	4
452	673	24	2
890	106	53	4
938	193	15	4
121	12	55	2
860	280	4	3
814	140	28	4
372	131	62	5
63	116	15	2
531	564	65	2
52	40	3	4
226	305	31	4
853	624	46	3
339	413	73	5
319	364	25	4
957	273	4	5
319	485	9	4
648	839	56	3
464	207	79	4
676	106	28	4
869	970	56	5
127	872	13	5
751	94	48	3
78	738	97	4
333	168	9	3
266	930	6	2
319	546	70	5
956	295	3	5
473	683	10	4
894	254	63	4
917	280	64	4
500	857	79	3
539	288	6	4
333	106	9	4
642	364	25	1
168	15	5	5
567	773	33	2
289	929	29	5
740	402	32	5
672	441	44	4
890	63	25	5
372	202	70	4
647	23	56	4
372	191	1	1
226	83	35	4
696	333	97	4
371	465	85	4
380	72	28	4
452	840	54	2
690	789	7	2
333	705	18	4
78	25	82	4
855	304	66	4
268	952	31	2
523	348	45	3
364	22	33	4
200	180	38	5
308	386	73	4
339	935	43	5
289	682	62	4
168	930	2	2
226	537	35	3
878	79	20	4
397	609	63	4
728	202	19	5
488	245	39	5
861	212	53	5
843	449	61	5
72	504	16	5
373	609	1	4
14	487	63	2
672	370	44	5
513	220	31	5
915	551	47	1
319	482	3	5
244	441	25	5
636	79	13	4
468	116	19	5
463	185	37	3
500	154	26	4
114	43	38	4
981	881	15	5
743	280	20	4
951	229	79	3
403	170	38	3
782	202	51	4
830	78	29	4
438	706	64	5
263	116	62	3
55	793	63	5
333	38	67	2
152	714	54	4
121	566	51	5
165	890	3	1
602	322	57	3
612	402	38	3
806	516	56	1
208	180	9	4
909	705	73	4
951	262	83	4
359	789	33	4
31	293	57	4
644	186	27	4
38	904	3	4
487	63	48	4
676	936	5	2
384	608	29	2
470	758	52	3
663	667	56	5
968	671	45	5
200	472	19	5
592	904	60	2
52	930	52	3
710	671	5	5
151	22	38	4
799	482	1	4
131	174	54	4
599	673	43	5
806	705	70	5
783	967	70	4
15	661	53	4
270	563	33	3
846	755	65	5
985	212	53	5
391	75	8	4
806	624	39	3
108	503	64	4
197	61	85	4
994	451	25	4
124	472	33	4
57	721	27	3
782	78	43	2
52	155	45	3
325	444	36	3
373	172	80	4
73	982	56	4
766	673	16	3
644	567	32	4
391	157	82	4
532	301	35	4
336	292	30	3
751	36	48	5
73	986	31	5
359	27	61	5
490	81	19	5
602	356	66	4
532	449	70	2
138	364	31	4
494	574	35	4
372	544	66	5
185	141	48	5
437	577	15	5
942	36	70	4
719	683	20	2
371	31	2	3
763	673	31	4
27	383	82	3
293	567	60	5
692	212	16	1
431	851	2	3
491	757	16	5
308	32	11	4
52	515	60	4
384	904	6	5
572	557	32	4
153	276	65	4
336	219	76	2
536	382	66	4
270	599	9	5
372	82	80	3
336	988	3	4
29	220	15	5
981	13	32	4
857	675	72	4
746	451	5	5
781	940	46	4
457	863	73	3
875	891	11	1
808	889	9	2
891	280	63	3
406	434	42	4
139	161	1	3
114	408	14	4
124	590	39	4
468	690	64	4
821	57	19	3
695	722	76	5
36	758	4	4
204	328	39	1
391	404	26	4
584	124	59	5
487	386	8	5
114	27	17	5
802	384	66	4
464	851	26	4
274	973	65	5
743	114	67	1
203	268	79	2
219	971	28	3
75	486	31	3
312	989	60	4
27	104	26	5
431	291	63	3
693	638	12	5
952	738	45	5
782	94	34	4
491	328	1	5
452	788	22	4
124	690	15	4
722	161	56	3
532	110	11	3
406	974	70	4
171	466	70	5
45	335	64	5
717	624	57	2
165	405	15	3
864	385	13	5
378	974	70	3
8	855	9	3
47	276	56	4
806	94	43	4
1	232	54	3
444	628	14	3
921	728	17	3
715	804	31	3
222	132	65	5
307	551	9	3
137	180	20	5
676	173	53	3
121	757	15	5
468	563	20	4
918	212	53	5
658	673	13	5
782	441	8	4
89	161	24	4
434	977	80	4
808	361	6	4
344	242	8	4
917	191	13	5
606	465	10	4
406	563	2	4
500	624	82	1
80	128	73	5
110	325	28	4
443	75	15	5
27	434	82	4
151	508	12	4
444	86	60	5
806	887	67	5
782	147	22	4
782	957	40	4
513	517	1	1
782	322	79	4
679	770	38	4
377	367	53	5
644	94	27	4
29	802	57	2
211	111	5	4
956	846	9	4
261	240	9	4
523	664	19	4
782	241	48	1
444	106	62	4
319	873	43	3
27	463	12	5
996	242	4	5
911	893	84	5
424	116	51	4
725	63	77	4
500	904	82	2
31	840	64	4
651	369	4	4
114	936	46	4
500	965	32	4
373	833	57	3
993	174	34	3
692	960	4	1
649	87	41	4
676	931	53	2
743	55	33	4
72	544	47	4
125	332	16	2
521	10	64	5
608	902	29	4
848	63	61	5
203	482	2	4
387	157	1	3
168	609	55	3
332	895	27	4
915	700	35	4
364	458	29	4
637	434	32	4
8	211	2	3
94	731	48	3
914	266	10	4
52	99	10	3
96	789	53	5
532	466	51	3
612	232	5	3
168	869	68	2
921	830	15	5
78	293	92	5
197	351	51	5
78	386	77	4
387	453	1	5
411	705	80	5
171	297	11	4
890	533	70	4
286	501	35	5
795	789	12	4
455	768	8	4
452	542	48	5
646	844	31	4
226	866	5	1
676	63	2	4
371	60	12	5
948	39	31	5
387	121	57	4
569	970	29	3
168	567	5	4
86	991	30	3
725	818	86	5
808	218	1	4
523	182	45	4
572	795	13	4
569	192	47	1
387	31	57	3
507	702	10	2
532	588	9	4
226	295	15	5
782	147	67	4
102	257	1	4
890	102	53	5
968	810	31	5
686	400	46	4
722	144	45	5
333	225	53	4
27	470	37	4
917	729	19	5
523	492	32	4
165	266	47	5
214	51	43	4
339	56	76	5
966	700	3	5
52	36	6	4
110	161	42	4
725	842	90	4
446	773	10	2
8	679	73	5
168	572	62	4
676	78	80	2
888	124	6	5
1	201	39	4
575	875	1	3
8	114	55	4
865	791	45	4
679	180	9	4
888	215	5	3
78	930	50	3
58	404	80	4
51	370	18	4
226	321	39	4
278	521	77	3
455	841	23	3
27	703	35	4
226	964	17	4
517	77	59	4
123	405	56	4
706	36	32	4
462	638	29	3
211	735	36	5
55	788	45	4
168	152	68	5
208	191	31	4
600	893	6	4
762	963	38	5
599	388	14	4
380	881	61	4
57	251	14	3
283	53	56	5
634	930	24	2
279	485	66	3
75	492	42	4
75	369	31	4
73	351	15	5
333	961	62	4
403	997	42	3
717	524	11	4
692	691	63	3
803	232	1	4
523	931	6	4
943	497	35	3
438	533	18	5
82	317	6	4
550	729	32	5
57	496	55	3
397	161	14	5
608	790	29	4
455	173	54	4
554	322	37	4
164	599	53	4
848	470	67	1
855	53	28	5
417	913	18	5
211	485	36	5
27	497	58	4
787	124	10	5
364	112	15	5
695	441	67	1
403	116	53	3
391	890	29	3
45	15	15	4
168	964	69	3
579	818	16	4
575	560	41	1
909	250	27	5
197	182	22	3
286	855	28	5
332	154	12	3
612	465	46	3
826	629	20	4
608	862	12	2
387	103	66	4
373	858	56	2
336	38	7	3
203	351	51	4
403	823	10	3
78	556	68	4
567	802	63	3
316	482	4	4
463	207	37	4
459	238	46	4
227	153	26	4
310	227	39	5
783	408	70	5
783	144	25	5
165	690	33	5
468	541	9	5
512	945	39	5
31	56	2	3
315	290	63	2
110	818	66	5
168	480	37	3
600	673	80	3
523	449	52	3
28	242	60	1
806	335	19	4
715	180	17	4
647	990	4	2
602	78	52	2
45	462	1	3
725	141	74	5
78	295	88	4
114	934	61	5
410	773	47	4
644	103	44	4
538	738	46	4
270	53	19	5
8	216	41	5
371	347	18	5
606	963	60	1
131	888	85	5
336	61	7	3
783	398	15	5
806	987	51	3
270	134	47	4
293	653	73	3
278	63	72	3
58	198	15	4
651	372	45	4
955	602	42	5
956	463	16	5
403	541	46	2
690	63	55	4
921	508	15	4
73	896	60	4
431	369	66	3
364	202	27	4
164	640	6	4
904	362	16	3
806	131	25	4
328	242	60	3
871	82	84	5
183	695	51	1
1	212	1	4
78	699	50	5
373	818	66	4
308	475	18	2
920	128	33	4
1	451	23	2
491	865	9	4
942	114	30	3
602	818	80	3
142	435	35	2
436	285	19	5
104	168	52	5
373	824	29	3
176	521	44	3
500	7	8	3
316	91	42	5
984	440	56	4
330	27	8	4
152	283	72	4
840	266	25	4
200	516	20	2
868	22	62	5
808	599	85	5
387	795	19	4
168	521	27	4
459	28	1	4
127	326	13	5
452	124	40	5
208	63	60	3
676	823	2	4
136	881	33	4
644	154	55	5
158	56	46	3
48	72	21	5
511	128	29	2
436	232	19	5
602	127	12	3
729	351	73	4
737	780	76	5
208	731	31	5
17	753	69	5
972	250	27	4
152	939	22	5
45	262	43	3
438	232	70	5
344	964	69	3
405	200	76	5
424	269	36	4
599	15	57	3
101	695	45	3
55	530	36	3
511	943	38	2
997	175	85	5
176	444	20	4
168	677	76	2
192	758	25	4
312	800	4	2
500	229	79	3
983	535	57	5
464	950	34	3
159	79	53	5
75	845	42	4
455	53	8	4
532	845	56	3
821	675	32	3
648	729	61	5
955	756	57	4
402	367	31	5
612	664	39	2
592	709	42	4
679	280	17	4
144	645	63	4
452	567	11	4
984	39	28	4
37	673	85	3
403	231	20	4
806	63	64	5
423	161	20	3
742	242	52	5
889	532	60	4
868	367	53	4
373	372	80	4
42	384	53	4
445	952	82	4
151	266	32	4
52	912	64	5
782	133	34	5
714	449	73	3
272	49	17	2
280	818	36	5
888	456	62	5
966	232	13	4
892	79	15	3
679	934	17	3
783	250	2	3
165	997	66	3
584	813	26	4
606	13	38	4
137	37	47	3
806	564	57	4
63	82	53	3
951	386	74	4
725	931	77	4
89	180	10	5
464	293	82	3
920	117	29	4
165	567	62	5
539	551	60	4
28	830	3	5
793	579	75	4
909	825	22	3
463	908	87	5
416	182	21	5
184	356	31	2
45	175	34	5
463	884	82	4
395	155	31	4
806	79	13	4
189	671	5	1
722	851	45	2
176	999	62	4
811	164	18	4
531	212	33	5
523	853	64	4
808	57	22	4
890	546	2	2
266	731	31	4
45	464	43	5
899	683	15	4
491	728	43	4
13	280	13	4
528	896	85	4
27	930	14	4
31	116	24	5
391	716	31	4
52	467	13	3
359	818	36	5
15	564	47	4
604	180	31	5
784	935	19	1
354	114	30	4
227	729	33	5
924	705	13	3
464	642	84	4
53	283	76	4
127	699	13	4
31	15	80	4
216	15	65	5
729	714	23	2
158	677	62	4
197	291	85	4
455	63	69	5
247	234	4	1
952	834	45	4
899	877	66	4
176	83	85	5
697	626	57	5
358	920	22	4
151	181	10	3
406	503	7	3
568	180	6	5
783	52	53	5
690	38	44	2
838	524	25	5
54	699	42	5
226	242	42	4
68	691	1	4
281	335	11	4
376	27	3	4
244	690	80	3
168	687	64	4
99	13	11	4
934	442	60	5
67	456	56	5
226	881	61	4
761	508	7	4
806	312	47	4
554	827	85	3
73	119	60	3
114	173	57	4
301	275	75	2
293	811	67	3
208	828	45	4
168	508	27	3
783	280	61	2
766	294	5	3
176	23	32	4
376	149	27	2
176	531	85	4
319	851	12	5
635	37	47	1
52	470	35	4
364	988	61	4
523	312	57	4
806	962	18	2
328	492	38	4
676	241	33	3
452	834	54	4
339	53	69	4
124	570	39	4
74	916	64	4
226	952	31	4
500	790	84	2
838	132	24	4
474	953	18	5
570	353	4	2
565	791	4	2
293	75	27	4
817	336	31	2
158	99	10	5
200	36	10	4
811	170	57	4
787	624	51	4
168	972	59	2
116	161	52	4
397	478	61	3
617	988	20	4
52	584	45	4
438	615	24	3
783	609	70	4
310	592	47	3
164	94	6	4
266	241	3	4
855	201	61	5
158	266	65	5
628	270	56	5
665	908	12	3
78	511	97	5
97	166	67	4
725	322	86	4
27	574	25	4
137	15	62	4
311	457	53	4
424	873	35	4
452	802	43	2
8	161	52	4
464	781	34	3
952	508	45	5
219	746	15	4
811	896	2	5
8	721	67	3
413	385	10	4
523	550	64	3
875	126	1	4
121	220	38	4
89	457	80	3
171	36	18	3
333	732	67	2
612	127	5	4
763	106	19	5
27	231	59	4
336	874	76	2
270	168	60	3
821	753	32	4
968	564	63	5
203	467	34	2
616	115	31	3
717	729	3	3
78	454	84	4
77	360	49	5
364	220	61	3
431	9	8	3
437	895	66	3
917	38	6	4
917	801	6	5
513	517	43	1
373	729	19	4
584	888	67	4
444	42	5	4
996	564	28	4
502	161	2	2
444	174	3	3
29	467	61	2
395	261	14	4
403	120	63	4
779	838	1	2
532	508	6	4
176	818	73	4
415	675	66	5
532	801	24	4
868	261	10	3
554	877	85	5
956	703	15	5
539	802	39	4
244	82	14	5
830	480	29	3
198	613	51	3
468	290	46	4
491	196	42	1
763	566	63	5
364	597	43	3
424	326	51	3
417	28	53	4
826	49	51	4
965	117	10	4
171	23	2	4
487	690	48	2
311	296	17	5
1	824	9	4
139	673	76	3
602	513	57	3
438	400	1	4
354	161	44	5
411	931	11	4
527	356	16	4
455	965	51	4
961	635	6	3
931	125	13	5
391	593	32	4
810	457	53	4
1	27	55	4
843	653	66	5
226	418	28	5
121	482	51	4
567	127	28	5
784	196	32	4
70	187	56	4
110	715	36	5
894	791	66	5
56	912	31	5
973	997	32	3
8	588	9	3
803	244	22	4
532	112	42	5
612	931	39	5
706	861	24	1
29	161	70	5
810	970	4	4
152	931	72	3
114	721	2	4
676	27	56	5
917	383	29	4
139	816	16	3
782	268	37	2
782	789	41	5
889	927	28	3
810	941	35	4
913	83	62	4
8	563	62	4
956	253	4	4
913	440	32	4
507	75	10	3
171	971	65	4
942	169	53	5
75	239	42	5
55	106	15	4
258	714	85	4
529	689	8	2
820	934	28	4
89	564	33	4
258	916	76	4
270	367	16	2
397	418	15	5
719	679	29	2
336	940	30	1
332	950	12	4
305	270	60	4
354	863	24	2
806	302	9	3
783	287	46	4
616	690	18	5
600	951	80	5
97	53	67	5
139	705	29	4
45	91	7	5
470	168	11	3
272	114	31	4
384	771	6	5
783	264	29	3
648	196	31	3
706	264	23	3
45	492	2	3
152	478	54	3
464	768	84	4
612	675	65	3
595	564	67	3
89	252	52	5
725	456	77	5
452	131	11	2
599	386	43	4
846	156	45	5
538	770	33	5
373	425	13	2
500	53	7	4
27	398	8	4
70	227	39	5
452	225	37	4
131	27	76	4
771	710	36	2
810	609	53	4
344	869	54	2
849	463	1	4
8	216	69	5
676	675	28	4
271	255	80	4
782	877	85	4
810	508	66	4
167	385	3	4
500	931	40	2
784	927	15	4
810	291	61	3
373	116	52	4
431	564	3	3
606	771	19	4
184	986	15	5
168	170	68	2
690	402	19	4
165	909	62	3
676	211	60	5
139	777	60	3
676	283	19	3
500	560	26	4
810	658	28	4
333	784	41	5
942	45	7	3
639	458	67	4
387	771	52	4
532	383	51	3
377	755	32	4
203	53	55	5
227	705	14	2
855	139	5	5
14	470	29	3
364	758	27	4
354	87	67	4
270	563	47	4
981	171	15	4
406	492	30	2
644	89	44	4
956	296	36	5
175	313	7	2
373	170	46	3
922	726	70	3
344	972	8	2
37	682	42	5
8	106	25	4
168	161	18	4
131	10	35	5
921	295	17	4
771	930	32	1
951	153	90	3
438	705	62	5
491	661	20	4
381	129	59	4
354	82	69	5
539	15	6	5
585	456	3	4
227	877	44	5
387	888	6	4
913	522	39	5
224	91	70	5
192	369	60	4
52	972	65	5
208	729	16	4
89	771	13	3
291	738	13	2
644	60	67	5
648	613	60	5
888	508	35	5
468	157	10	3
496	851	51	5
670	13	32	5
647	715	35	5
951	434	77	4
364	364	73	3
282	10	65	5
354	899	24	3
729	63	24	5
665	7	57	2
452	393	30	3
645	164	57	4
31	567	73	4
438	896	67	4
648	456	31	2
108	725	52	2
676	888	31	4
354	134	18	5
29	482	70	5
293	449	27	3
853	702	3	5
208	392	63	4
667	528	23	5
452	675	54	2
27	851	55	5
303	114	13	5
424	840	45	3
136	859	45	3
208	401	52	3
373	239	42	3
380	367	46	3
921	312	29	4
807	874	5	5
782	840	79	2
286	508	11	4
13	517	29	4
151	721	29	4
640	785	17	5
500	974	40	3
174	169	38	4
89	260	28	4
31	853	1	3
203	875	85	5
78	663	78	1
158	540	19	1
517	434	37	4
853	434	62	4
866	856	67	4
403	374	60	3
783	743	60	5
213	864	43	4
31	988	62	4
45	929	20	5
881	116	29	4
8	288	57	4
339	398	69	5
380	449	63	5
501	818	24	4
516	173	30	4
213	516	42	4
278	732	74	3
911	574	2	5
921	917	17	5
618	202	48	4
373	173	42	3
719	418	15	4
373	456	16	3
670	705	80	5
124	526	31	4
31	487	6	4
102	881	1	4
27	875	22	4
289	691	10	4
799	690	85	4
645	797	13	4
431	508	13	4
168	904	37	5
491	936	10	5
783	648	10	5
469	457	13	3
8	393	30	3
984	929	36	4
695	820	68	1
336	615	7	3
984	490	66	3
168	480	68	4
942	364	13	4
544	465	35	5
168	642	59	4
654	106	5	5
364	895	20	3
667	202	48	4
444	628	22	4
782	887	79	4
612	212	17	4
270	13	38	4
539	56	14	4
308	38	52	3
74	761	29	5
847	728	1	4
647	458	64	5
82	388	16	2
810	378	32	3
846	29	65	5
452	677	23	5
848	194	19	4
319	442	53	5
354	598	18	3
639	721	67	4
397	755	60	5
173	536	3	5
8	485	19	3
151	939	39	3
28	865	19	2
913	671	61	3
27	482	51	4
904	731	19	5
857	563	51	4
803	782	25	4
783	233	42	4
